head,class_idx,class_name,t,cosine,l2
fm_rollout,6,Cessna 172,0.16666666666666666,0.8572293519973755,0.5418100953102112
fm_rollout,6,Cessna 172,0.25,0.9130291938781738,0.40963488817214966
fm_rollout,6,Cessna 172,0.3333333333333333,0.9423432350158691,0.3234049379825592
fm_rollout,6,Cessna 172,0.4166666666666667,0.9588663578033447,0.266884446144104
fm_rollout,6,Cessna 172,0.5,0.9688259363174438,0.22927767038345337
fm_rollout,6,Cessna 172,0.5833333333333334,0.9751951694488525,0.20385169982910156
fm_rollout,6,Cessna 172,0.6666666666666666,0.9794703722000122,0.18650346994400024
fm_rollout,6,Cessna 172,0.75,0.9824618697166443,0.174635112285614
fm_rollout,6,Cessna 172,0.8333333333333334,0.9846469163894653,0.16648541390895844
fm_rollout,6,Cessna 172,0.9166666666666666,0.9863214492797852,0.16081669926643372
fm_rollout,6,Cessna 172,1.0,0.9876664280891418,0.15677836537361145
fm_rollout,7,DHC-1,0.0,0.28879445791244507,1.7804256677627563
fm_rollout,7,DHC-1,0.08333333333333333,0.5881788730621338,1.3085095882415771
fm_rollout,7,DHC-1,0.16666666666666666,0.7452978491783142,0.9741321802139282
fm_rollout,7,DHC-1,0.25,0.8271770477294922,0.7413435578346252
fm_rollout,7,DHC-1,0.3333333333333333,0.8731195330619812,0.5822848081588745
fm_rollout,7,DHC-1,0.4166666666666667,0.9008978009223938,0.4755946695804596
fm_rollout,7,DHC-1,0.5,0.9187952876091003,0.40514472126960754
fm_rollout,7,DHC-1,0.5833333333333334,0.9310328960418701,0.3590554893016815
fm_rollout,7,DHC-1,0.6666666666666666,0.9399189352989197,0.328917920589447
fm_rollout,7,DHC-1,0.75,0.9467471837997437,0.30905240774154663
fm_rollout,7,DHC-1,0.8333333333333334,0.952238917350769,0.2957766354084015
fm_rollout,7,DHC-1,0.9166666666666666,0.9567974209785461,0.2867690622806549
fm_rollout,7,DHC-1,1.0,0.9606550931930542,0.28058990836143494
fm_rollout,8,Fokker 50,0.0,0.4571373462677002,1.149772047996521
fm_rollout,8,Fokker 50,0.08333333333333333,0.6243003606796265,0.8749529123306274
fm_rollout,8,Fokker 50,0.16666666666666666,0.7420881390571594,0.6836531758308411
fm_rollout,8,Fokker 50,0.25,0.8173515796661377,0.548529326915741
fm_rollout,8,Fokker 50,0.3333333333333333,0.8672423362731934,0.45207852125167847
fm_rollout,8,Fokker 50,0.4166666666666667,0.9019080400466919,0.38244104385375977
fm_rollout,8,Fokker 50,0.5,0.926572322845459,0.33133503794670105
fm_rollout,8,Fokker 50,0.5833333333333334,0.9441838264465332,0.29309678077697754
fm_rollout,8,Fokker 50,0.6666666666666666,0.9566942453384399,0.2640380263328552
fm_rollout,8,Fokker 50,0.75,0.965562641620636,0.24182112514972687
fm_rollout,8,Fokker 50,0.8333333333333334,0.9719028472900391,0.22488926351070404
fm_rollout,8,Fokker 50,0.9166666666666666,0.976529598236084,0.21207056939601898
fm_rollout,8,Fokker 50,1.0,0.9800043106079102,0.202392578125
fm_rollout,9,Gulfstream V,0.0,-0.017966853454709053,1.9022738933563232
fm_rollout,9,Gulfstream V,0.08333333333333333,0.19461090862751007,1.414738416671753
fm_rollout,9,Gulfstream V,0.16666666666666666,0.38657450675964355,1.08104407787323
fm_rollout,9,Gulfstream V,0.25,0.5343956351280212,0.8492792248725891
fm_rollout,9,Gulfstream V,0.3333333333333333,0.6483784317970276,0.6852570176124573
fm_rollout,9,Gulfstream V,0.4166666666666667,0.7387926578521729,0.566692054271698
fm_rollout,9,Gulfstream V,0.5,0.8097647428512573,0.47907644510269165
fm_rollout,9,Gulfstream V,0.5833333333333334,0.8632006049156189,0.4129599630832672
fm_rollout,9,Gulfstream V,0.6666666666666666,0.9016785025596619,0.3621665835380554
fm_rollout,9,Gulfstream V,0.75,0.9285688400268555,0.32259464263916016
fm_rollout,9,Gulfstream V,0.8333333333333334,0.9471527338027954,0.29141390323638916
fm_rollout,9,Gulfstream V,0.9166666666666666,0.9600544571876526,0.2665683329105377
fm_rollout,9,Gulfstream V,1.0,0.9691463708877563,0.24650731682777405
